source	target	weight
48368818	50203241	.79
48368818	48572621	.60
48368818	50720563	.67
48368818	50842115	.62
48368818	48075688	.83
48368818	48668701	.79
48368818	51013313	.76
48368818	48153669	.86
48368818	50221618	.73
48368818	50306603	.67
48368818	50485433	.48
48368818	51096781	.67
48368818	49905882	.56
48368818	49918503	.83
48368818	49031113	.61
48368818	48521971	.77
48368818	48436145	.85
48368818	48802074	.83
48368818	50462402	.59
48368818	49102724	.60
48368818	48092880	.86
48368818	49776562	.74
48368818	48394003	.71
48368818	50228138	.79
48368818	52047548	.81
48368818	49537782	.84
48368818	50192815	.63
48368818	50772529	.75
48368818	51605737	.79
48368818	50270330	.67
48368818	50220854	.81
48368818	48183677	1.00
48368818	50222738	.76
48368818	48187362	.78
48368818	48579863	.86
48368818	49030977	.61
48368818	50165010	.85
48368818	49148753	.48
48368818	48048299	.67
48368818	51009331	.67
48368818	50232874	.86
48368818	48626005	.96
48368818	48184107	.59
48368818	50970446	.60
48368818	48280400	.72
48368818	52607924	.89
48368818	50174584	.88
48368818	53096996	.87
48368818	50013398	.85
48368818	49811177	.78
48368818	48226868	.67
48368818	48100238	.65
48368818	50290197	.57
48368818	48970553	.83
48368818	49840152	.56
48368818	50333003	.87
48368818	49810580	.14
49123932	49831485	.72
49123932	49522542	.83
49123932	50229130	.81
49123932	50607264	.62
49123932	48541270	.57
49123932	48731933	.85
49123932	48900860	.61
49123932	49768774	.09
49123932	49552258	.46
49123932	48439865	.10
49123932	48298361	.70
49123932	50190337	.80
49123932	48268074	.67
49123932	50780419	.49
49123932	50843655	.74
49123932	48058827	.83
49123932	49415958	.62
49123932	50694913	.61
49123932	48128847	.72
49123932	50292479	.78
49123932	50962572	.62
49123932	48250528	.83
49123932	50845983	.76
49123932	49787673	.83
49123932	48276404	.80
49123932	50209119	.81
49123932	50967309	.67
49123932	50188560	.85
49123932	48283679	.73
49123932	50268300	.66
49123932	51363693	.83
49123932	50233046	.74
49123932	48822860	.10
49123932	48748066	.67
49123932	48216330	.83
49123932	50519121	.83
49123932	50313296	.75
49123932	50508334	.59
49123932	50280975	.73
49123932	48705555	.84
49123932	50006888	.73
49123932	48797135	.54
49123932	50088142	.09
49123932	49643536	.62
49123932	50448981	.53
49123932	49526681	.47
49123932	49802163	.84
49123932	50134205	.56
49123932	48590579	.13
49123932	48991372	.60
49123932	48947314	.74
49123932	49430537	.10
49123932	49866334	.10
49123932	49071267	.82
49123932	49637389	.10
49123932	50798592	.52
49123932	50307628	.60
49123932	51000252	.79
49123932	50455347	.59
49123932	49446163	.48
49123932	51211646	.13
49123932	53258297	.83
49123932	50279192	.75
49123932	48537188	.66
49123932	49182864	.85
49123932	50230927	.69
49123932	49319272	.85
49123932	50353164	.56
49123932	48525216	.85
49123932	50374194	.77
49123932	48343853	.85
49123932	48996054	.73
49123932	51536262	.66
49123932	49432666	.10
49123932	48468957	.72
49123932	51348919	.10
49123932	53578372	.54
49123932	48506606	.76
49123932	48496914	.62
49123932	50924901	.82
49123932	48557390	.65
49123932	49899641	.72
49123932	50208642	.44
49123932	49878988	.85
49123932	50437328	.79
49123932	49078286	.72
49123932	50024565	.59
49123932	50572363	.65
49123932	49701587	.84
49123932	50620434	.64
49123932	48493652	.70
49123932	48182912	.67
49123932	51299944	.85
49123932	50415158	.61
49123932	49145250	.67
49123932	50200859	.76
49123932	50328751	.71
49123932	50203241	.79
49123932	48572621	.59
49123932	50720563	.66
49123932	48522849	.10
49123932	48625444	.10
49123932	50842115	.62
49123932	48767910	.12
49123932	48075688	.83
49123932	48668701	.78
49123932	51013313	.76
49123932	48153669	.85
49123932	50221618	.72
49123932	50306603	.67
49123932	50485433	.47
49123932	50676654	.12
49123932	49682644	.10
49123932	51096781	.67
49123932	49905882	.55
49123932	49918503	.83
49123932	49031113	.61
49123932	48521971	.77
49123932	48436145	.85
49123932	48802074	.83
49123932	50462402	.59
49123932	49102724	.60
49123932	48092880	.85
49123932	49776562	.74
49123932	48394003	.55
49123932	50228138	.79
49123932	52047548	.81
49123932	49537782	.64
49123932	50192815	.63
49123932	50772529	.75
49123932	51605737	.79
49123932	50270330	.67
49123932	50220854	.80
49123932	48183677	.74
49123932	50222738	.75
49123932	48187362	.60
49123932	48579863	.85
49123932	49030977	.61
49123932	50165010	.64
49123932	49148753	.48
49123932	48048299	.67
49123932	51009331	.67
49123932	50232874	.85
49123932	48626005	.72
49123932	48184107	.59
49123932	50970446	.60
49123932	48280400	.72
49123932	52607924	.67
49123932	50174584	.67
49123932	48481003	.03
49123932	53096996	.66
49123932	50013398	.84
49123932	49811177	.78
49123932	48226868	.67
49123932	48100238	.65
49123932	50290197	.57
49123932	48970553	.82
49123932	49840152	.56
49123932	50333003	.66
48047079	49579282	.76
48047079	48448473	.79
48047079	48163641	.94
48047079	48350850	.75
48047079	49901806	.87
48047079	51283708	.71
48047079	48140858	.94
48047079	50624046	.71
48047079	48614158	.84
48047079	48585577	.83
48047079	49562499	.80
48047079	48067514	.80
48047079	50298011	.71
48047079	50205646	.60
48047079	49186905	.77
48047079	48201729	.77
48047079	49608656	.70
48047079	48257255	.69
48047079	50557234	.67
48047079	48156460	.75
48047079	50647391	.71
48047079	48372019	.81
48047079	51853018	.78
48047079	49837474	.40
48047079	50501787	.75
48047079	48641632	.75
48047079	49955489	.41
48047079	49141525	.77
48047079	50304156	.72
48047079	48347331	.75
48047079	48218065	.65
48047079	48342098	.78
48047079	48814309	.72
48047079	48541801	.94
48047079	48822571	.79
48047079	50552404	.70
48047079	49592980	.79
48047079	50087098	.67
48047079	51087158	.77
48047079	49094597	.62
48047079	48306694	.85
48047079	48493755	.67
48047079	52110869	.88
48047079	48105448	.83
48047079	48952993	.72
48047079	48647534	.72
48047079	51235428	.13
48047079	50482884	.72
48047079	49188960	.71
48047079	48552343	.48
48047079	48094854	.75
48047079	51476300	.72
48047079	48340341	.74
48047079	48932445	.81
48047079	48235169	.90
48047079	48072619	.96
48047079	51146117	.71
48047079	49978705	.81
48047079	49704364	.81
48047079	49745105	.71
48047079	48959098	.80
48047079	51252580	.83
48047079	50421287	.71
48047079	48589141	.77
48047079	49932759	.64
48047079	48304305	.77
48047079	49161120	.75
48047079	48729915	.81
48047079	50284753	.83
48047079	48608894	.80
48047079	52584907	1.00
48047079	50807507	.69
48047079	50649853	.72
48047079	51402579	.98
48047079	48477949	.83
48047079	49918479	.70
48047079	49964093	.71
48047079	49433936	.77
48047079	50639973	.12
48047079	48750199	.75
48047079	48376580	.80
48047079	50655738	.98
48047079	49743961	.70
48047079	48066517	.69
48047079	50394873	.74
48047079	51279791	.86
48047079	51125013	.71
48047079	49940813	.72
48047079	51050257	.77
48047079	48428415	.13
48047079	48152674	.79
48047079	48340392	.69
48047079	49718346	.68
48047079	48121916	.75
48047079	49127834	.78
48047079	49748063	.71
48047079	49839610	.72
48047079	48720833	.72
48047079	49768770	.68
48047079	49836676	.72
49579282	48448473	.82
49579282	48163641	.72
49579282	48350850	.79
49579282	49901806	.67
49579282	51283708	.74
49579282	48140858	.72
49579282	50624046	.73
49579282	48614158	.65
49579282	48585577	.87
49579282	49562499	.84
49579282	48067514	.84
49579282	50298011	.88
49579282	50205646	.62
49579282	49186905	.80
49579282	48201729	.81
49579282	49608656	.73
49579282	48257255	.71
49579282	50557234	.70
49579282	48156460	.78
49579282	50647391	.74
49579282	48372019	.85
49579282	51853018	.81
49579282	49837474	.41
49579282	50501787	.79
49579282	48641632	.78
49579282	49955489	.42
49579282	49141525	.81
49579282	50304156	.75
49579282	48347331	.79
49579282	48218065	.67
49579282	51299194	.07
49579282	48342098	.98
49579282	48814309	.90
49579282	48541801	.72
49579282	48822571	.83
49579282	50552404	.73
49579282	49592980	.82
49579282	50087098	.70
49579282	51087158	.80
49579282	49094597	.65
49579282	48306694	.89
49579282	48493755	.70
49579282	52110869	.68
49579282	48105448	.87
49579282	49181799	.09
49579282	48952993	.75
49579282	48647534	.75
49579282	50482884	.75
49579282	49188960	.74
49579282	48552343	.49
49579282	48094854	.79
49579282	51476300	.75
49579282	48340341	.77
49579282	48932445	.85
49579282	48235169	.69
49579282	48072619	.74
49579282	51146117	.74
49579282	49978705	.85
49579282	49704364	.63
49579282	48208128	.07
49579282	49745105	.73
49579282	48959098	.83
49579282	51252580	.87
49579282	50421287	.73
49579282	48589141	.97
49579282	49932759	.66
49579282	48304305	.96
49579282	49161120	.78
49579282	48729915	.85
49579282	50284753	.87
49579282	48608894	.84
49579282	52584907	.76
49579282	50807507	.71
49579282	50649853	.75
49579282	51402579	.75
49579282	48477949	.90
49579282	49918479	.72
49579282	49964093	.73
49579282	49433936	.80
49579282	48750199	.79
49579282	48376580	.83
49579282	50655738	.75
49579282	49743961	.73
49579282	48066517	.71
49579282	50394873	.77
49579282	51279791	.67
49579282	51125013	.73
49579282	49940813	.75
49579282	51050257	.96
49579282	48152674	.83
49579282	48340392	.71
49579282	49718346	.71
49579282	48121916	.78
49579282	49127834	.81
49579282	49748063	.74
49579282	49839610	.75
49579282	48720833	.56
49579282	49768770	.71
49579282	49836676	.75
48448473	48163641	.74
48448473	48350850	.81
48448473	49901806	.69
48448473	51283708	.76
48448473	48140858	.74
48448473	50624046	.75
48448473	48614158	.67
48448473	48585577	.90
48448473	49562499	.87
48448473	48067514	.87
48448473	50298011	.76
48448473	50205646	.64
48448473	49186905	.83
48448473	48201729	.83
48448473	49608656	.75
48448473	48257255	.73
48448473	50557234	.72
48448473	48156460	.80
48448473	48305443	.06
48448473	50647391	.76
48448473	48372019	.88
48448473	51853018	.84
48448473	49837474	.41
48448473	50501787	.81
48448473	48641632	.80
48448473	51689460	.03
48448473	49955489	.42
48448473	49141525	.83
48448473	50304156	.77
48448473	48347331	.81
48448473	48218065	.69
48448473	49252670	.03
48448473	48342098	.84
48448473	48814309	.77
48448473	48541801	.74
48448473	48822571	.85
48448473	50552404	.75
48448473	49592980	.85
48448473	50087098	.72
48448473	51087158	.83
48448473	49094597	.66
48448473	48306694	.92
48448473	48493755	.71
48448473	52110869	.70
48448473	48105448	.89
48448473	48952993	.77
48448473	48647534	.77
48448473	50482884	.77
48448473	49188960	.76
48448473	48552343	.50
48448473	48094854	.81
48448473	51476300	.77
48448473	48340341	.79
48448473	48932445	.87
48448473	48235169	.71
48448473	49301373	.05
48448473	48072619	.76
48448473	51146117	.76
48448473	49978705	.87
48448473	49704364	.64
48448473	49745105	.75
48448473	48959098	.86
48448473	51252580	.89
48448473	50421287	.75
48448473	48589141	.83
48448473	49932759	.67
48448473	48304305	.83
48448473	49161120	.80
48448473	48729915	.87
48448473	50284753	.89
48448473	48608894	.87
48448473	52584907	.79
48448473	50807507	.73
48448473	50649853	.77
48448473	51402579	.77
48448473	48477949	.90
48448473	49918479	.74
48448473	49964093	.75
48448473	49433936	.83
48448473	48750199	.81
48448473	48376580	.86
48448473	50655738	.77
48448473	49743961	.75
48448473	48066517	.73
48448473	50394873	.80
48448473	51279791	.68
48448473	51125013	.75
48448473	49940813	.77
48448473	51050257	.83
48448473	48152674	.85
48448473	48340392	.73
48448473	49718346	.72
48448473	48121916	.80
48448473	49127834	.84
48448473	49748063	.76
48448473	49839610	.77
48448473	48720833	.58
48448473	49768770	.72
48448473	49836676	.77
51098749	48248832	.04
49831485	49522542	.80
49831485	48255269	.12
49831485	50229130	.79
49831485	50607264	.84
49831485	48541270	.56
49831485	49894620	.14
49831485	48731933	.82
49831485	48900860	.60
49831485	49552258	.46
49831485	48298361	.68
49831485	50190337	.77
49831485	49348365	.14
49831485	48268074	.65
49831485	50780419	.65
49831485	50843655	.72
49831485	48058827	.81
49831485	49415958	.84
49831485	50694913	.59
49831485	48128847	.70
49831485	50292479	.76
49831485	50962572	.60
49831485	48250528	.81
49831485	50845983	.73
49831485	49787673	.81
49831485	48276404	.77
49831485	50209119	.79
49831485	50967309	.65
49831485	50188560	.82
49831485	48283679	.71
49831485	50268300	.64
49831485	51363693	.81
49831485	50233046	.72
49831485	48125230	.12
49831485	48748066	.65
49831485	48216330	.81
49831485	50519121	.80
49831485	50313296	.73
49831485	50508334	.57
49831485	50280975	.71
49831485	48705555	.81
49831485	50006888	.71
49831485	48797135	.53
49831485	53578201	.15
49831485	49643536	.60
49831485	50448981	.71
49831485	49526681	.46
49831485	49802163	.81
49831485	50134205	.55
49831485	48991372	.59
49831485	48947314	.72
49831485	51960171	.16
49831485	49071267	.79
49831485	50798592	.50
49831485	50307628	.59
49831485	51000252	.77
49831485	50455347	.58
49831485	49446163	.47
49831485	53258297	.80
49831485	50279192	.73
49831485	48537188	.65
49831485	49182864	.82
49831485	50230927	.67
49831485	49319272	.82
49831485	50353164	.54
49831485	48525216	.82
49831485	50374194	.74
49831485	51554366	.11
49831485	49092291	.09
49831485	50782463	.14
49831485	48343853	.82
49831485	48996054	.71
49831485	51536262	.64
49831485	48981833	.15
49831485	48468957	.70
49831485	48778619	.17
49831485	53578372	.53
49831485	48506606	.74
49831485	48496914	.61
49831485	50924901	.79
49831485	48557390	.63
49831485	49899641	.70
49831485	50208642	.43
49831485	49878988	.82
49831485	50316693	.14
49831485	50437328	.76
49831485	49078286	.70
49831485	50024565	.57
49831485	50572363	.63
49831485	49701587	.81
49831485	50620434	.87
49831485	48493652	.68
49831485	50597159	.15
49831485	48182912	.65
49831485	51299944	.82
49831485	50415158	.59
49831485	49145250	.65
49831485	50200859	.73
49831485	50328751	.69
49831485	50203241	.76
49831485	48572621	.58
49831485	50720563	.65
49831485	48980380	.12
49831485	50842115	.60
49831485	48075688	.80
49831485	48668701	.76
49831485	51013313	.73
49831485	48153669	.82
49831485	48228702	.17
49831485	50221618	.70
49831485	50306603	.65
49831485	50485433	.47
49831485	51096781	.65
49831485	49905882	.54
49831485	49918503	.80
49831485	49031113	.60
49831485	48521971	.75
49831485	48433783	.13
49831485	48436145	.82
49831485	48802074	.80
49831485	50462402	.57
49831485	49684857	.10
49831485	49102724	.58
49831485	48092880	.82
49831485	49776562	.72
49831485	48394003	.54
49831485	50228138	.76
49831485	52047548	.78
49831485	50173080	.17
49831485	49537782	.62
49831485	50192815	.61
49831485	50772529	.73
49831485	51605737	.76
49831485	50270330	.65
49831485	50220854	.78
49831485	48183677	.72
49831485	50222738	.73
49831485	48187362	.59
49831485	48579863	.82
49831485	49030977	.60
49831485	50165010	.63
49831485	49148753	.63
49831485	48048299	.65
49831485	51009331	.65
49831485	50232874	.82
49831485	48626005	.70
49831485	48184107	.57
49831485	48910876	.12
49831485	48985780	.15
49831485	50970446	.59
49831485	48280400	.70
49831485	52607924	.65
49831485	50174584	.65
49831485	49432579	.13
49831485	53096996	.64
49831485	50013398	.81
49831485	49811177	.75
49831485	48226868	.65
49831485	48100238	.63
49831485	48147896	.15
49831485	50290197	.55
49831485	50093144	.15
49831485	48970553	.80
49831485	49840152	.54
49831485	50448272	.13
49831485	50333003	.64
51274905	48255269	.16
51274905	51405776	.34
51274905	50205646	.12
51274905	49579961	.90
51274905	49104856	.21
51274905	48987512	.08
51274905	48328446	.47
51274905	48403983	.57
51274905	49945649	.30
51274905	51299066	.10
51274905	52509602	.49
51274905	51726203	.37
51274905	49661521	.32
51274905	49704364	.16
51274905	50925160	.31
51274905	50807507	.13
51274905	50639973	.28
51274905	51125013	.19
51274905	52522565	.27
49522542	50229130	.92
49522542	50607264	.68
49522542	48541270	.62
49522542	48731933	.97
49522542	48900860	.67
49522542	49552258	.50
49522542	48298361	.78
49522542	50190337	.90
49522542	48268074	.74
49522542	50780419	.53
49522542	50843655	.83
49522542	48058827	.94
49522542	49415958	.68
49522542	50694913	.66
49522542	48128847	.80
49522542	50292479	.88
49522542	50962572	.67
49522542	48250528	.94
49522542	50845983	.85
49522542	49787673	.94
49522542	48276404	.90
49522542	50209119	.92
49522542	50967309	.74
49522542	50188560	.97
49522542	48283679	.82
49522542	50268300	.72
49522542	51363693	.94
49522542	50233046	.83
49522542	48748066	.74
49522542	48216330	.99
49522542	50519121	.94
49522542	50313296	.84
49522542	50508334	.64
49522542	50280975	.81
49522542	48705555	.96
49522542	50006888	.81
49522542	48797135	.58
49522542	49643536	.67
49522542	50448981	.58
49522542	49526681	.50
49522542	49802163	.95
49522542	50134205	.61
49522542	48991372	.66
49522542	48947314	.82
49522542	49071267	.92
49522542	50798592	.56
49522542	50307628	.66
49522542	51000252	.89
49522542	50455347	.65
49522542	49446163	.52
49522542	53258297	.93
49522542	50279192	.84
49522542	48537188	.73
49522542	49182864	.96
49522542	50230927	.76
49522542	49319272	.96
49522542	50353164	.60
49522542	48525216	.97
49522542	50374194	.86
49522542	48343853	.97
49522542	48996054	.81
49522542	51536262	.73
49522542	48468957	.80
49522542	53578372	.58
49522542	48506606	.86
49522542	48496914	.68
49522542	50924901	.92
49522542	48557390	.71
49522542	49899641	.81
49522542	50208642	.47
49522542	49878988	.96
49522542	50437328	.89
49522542	49078286	.84
49522542	50024565	.64
49522542	50572363	.72
